address,amount,tokenId
0x3E9F9DAee1BFA51A1b210b2A4Efd0Fcc7839c8bF,2000000000,371
0x9890a3160E5d400b29647D7Af6137dD6fbC7A2Cd,2000000000,373
0x14D7c4000DC7303C9DC5A64504E7740802EC3459,2000000000,374
0x7531F24d8127ba2afd4B8c34a2f8f853dABc4855,2000000000,372
0x534c3817747cD5D82386d5d5f2D8BF0Ef124Dc4a,2000000000,375
0xBEccca83c6Cecc2def27DDF2B321F4DE3066B533,2000000000,376
0xdAb21813176a913b7E684Fbb905f20cE26c580B7,2000000000,362
0x7a9d508657671cF83851ba4659972C718d602f2d,2000000000,368
0xac32DbFe17Ecd36a6A1af4ba0EcB86e8f1f569A3,2000000000,379
0x8E31EB912C1DA775d6487f5F8C107d0CC4343dFf,2000000000,380
0x309719A33C091f435307dCD1B26FC9B8991b601B,2000000000,377
0xfE4BE7bdd4F4DA491BF3D7d23F808a6bBbcE0B10,2000000000,370
0x5d9348BF0E26d965036ba8ED1F3C3A0dB60a2D09,2000000000,381
0x02C2B74A3Da4A6Ba0f1FB6B5671B193e61F1F689,2000000000,383
0x798aeDa28acd77A21f8302A5A8d3e3Eeb7C0Ee52,2000000000,385
0x8a694CC8e8Dc579E1c852641730a40A30bDe76c5,2000000000,378
0x5a5F785c2b65e75Aa6d00a5EacF6530834D07482,2000000000,387
0x69e6A14F0a1c5A0598b503c4654E953135F7C341,2000000000,388
0xf97d264d7AE52258511CA5c4e8e6c94771fb70fC,2000000000,384
0xc1641c1a0f382f01b5f6252C82eCAF79911c0dC8,2000000000,389
0x270C3CA1EB193485ed8885013e02eb8f6a1320ED,2000000000,386
0x98d32dDa071bBB5271ac758854cACAC7FF7c96A2,2000000000,392
0x28E8187BdDD9C3eB232d4ab023171634474fE12c,2000000000,394
0xCeB20ccCd4c789db549b741adda846108b98d8Ac,2000000000,393
0x306d08E78884f8761ecec0e799C2e21c612594ff,2000000000,395
0xa356251611e91377e11DDDB2524aC5857FF2808B,2000000000,390
0xa5ed03Ce44d18E5FB325c6f80ad5D1E1d1c5d569,2000000000,398
0x8843be71C52Ba3E1Bc692E0A1dc159657f17B7B7,2000000000,397
0x09F101b83aCD4EC78784D68620F7B68bed2cD926,2000000000,400
0x2dcaf13E461888aa1ee0663Ca4748fe660f2C8E4,2000000000,382
0xD3AD4b166069d7f95b10A5f8e0E393E035578599,2000000000,399
0xB857a06B2E0c464E21087B595Bc385137CAD6844,2000000000,396
0x5Ca9eF53F0767E20dbf8a880FfD37f2d63f4Ad4c,2000000000,402
0x1bDadC22dE98991Fc897c699aDC5A686a92B1aE2,2000000000,401
0x46EBA6058cB8e2Fe51CD7Ab36101Ed6f43Faf285,2000000000,405
0xfafbe610D9edAb57908CcA2803b475316f931B93,2000000000,391
0x742858F0f05eadbaA92c8B9a6e2306650EBAAa63,2000000000,408
0x5b51bfe3e5273F708306Bed4578aa6AF37b343Ad,2000000000,403
0x931c8B43fEE70d6B9fa5f68c3772154822eF441b,2000000000,409
0xfA4a5E46dbd8B7323375Fc1C503d721B704Eb692,2000000000,406
0x981168255A0F52d4a20ae654F17FF31afB76e4E7,2000000000,404
0x59473377aB29F56747de1c96da56cb58748e5886,2000000000,411
0xc70e202a627903A1dC63B4716C736A8C53e64773,2000000000,407
0x87E1B14ebfc604E7656860aBCc6AA54177c81600,2000000000,414
0xB457A290E83458A74712994D40B5a2D97DF88547,2000000000,415
0x95BcF164F8A0F5878f5B09B0ACf23226bD180b96,2000000000,416
0x80358977B114f64a71680d4c4aa0888062c03137,2000000000,413
0x8098aacA5826872d4ad06D6EbC07b2084928Db97,2000000000,418
0x8aF777068C946475De32eB678c25CaC97f403f33,2000000000,419
0x95A936E5D56B0D74E8d97941511093C7707a68EE,2000000000,420
0x8b412357ed559b67859e07B7166A5e7a9CB2A480,2000000000,421
0x1b0E408f89c72221cb97531f307AaEB6a125237e,2000000000,422
0x1B86002DC8A67fe2a6c7F82E4F5086F2e8A05001,2000000000,423
0x78E7b1608EE1Cd7FE3dEb225E7dE54D2d5DCFf1F,2000000000,412
0x7a0b519Ab64220289E16996B24A6ab1b48161541,2000000000,425
0xE14980E865Dbe1B4d3E26aAF77561215f83dAeF6,2000000000,426
0xcb239867303CfED125005D6548F6135CcF3c85C4,2000000000,427
0xca07d5D28714a63AAc7706B1E37424486cf3fD24,2000000000,417
0x17bE3aa16d97287757C0A4c6ec5056c2150e6765,2000000000,429
0x42962b591FbE1F3B1921d2406275Eb8388bf18BD,2000000000,430
0x10aB5DB3F60c4D7e207CFccE0fDf881EcF704c47,2000000000,431
0x430a611c15F2A7D56E6705568e7b5ABc045a5305,2000000000,428
0x170D7cC01B3eCA34433c3f3066e2c5c4b2642CC2,2000000000,410
0xDdf8e7Abde0030bb4a2395D72D2BBa8B711b2381,2000000000,436
0x90CD092f46F839785665AdCb3B9b7bA79d42876D,2000000000,435
0x044747D74476519DCE3089fB371baE1109408FF9,2000000000,433
0x35a11e6F1492138C87936190917f2B89597e457B,2000000000,434
0xa6927BBd5a7eA281eB766E6b84A1A956251Df95d,2000000000,432
0xff5daA298e839ee32bc42c3a92B3149dEdB26c0c,2000000000,440
0xd4B65f07B6De93A22A636025d61627a15282E8De,2000000000,441
0x121f1A999F219c02e41421BE86ba8d360Cd6C6ef,2000000000,438
0x4c07c604cad1302297d95E3586E0df2ac7a6c565,2000000000,443
0x488177fC3039Cd3C39CDAa5E93253951583B34b2,2000000000,424
0x30c1D419d77fbD10D21A525E1956B10E15DDad5c,2000000000,444
0x11178654Cb3dBD9576c9c86B348d0f5Ccd927f81,2000000000,445
0x5B035db781ED7fbe37ad9b14CdF55C7a237e319D,2000000000,447
0xc30FB0b2458A1B4035a203D0f1428F23956617D0,2000000000,446
0xec8A9c0952e721ce8D04dAF83e7dd53F9a5aa646,2000000000,448
0xCa24C2821e865a127481922525520e793Da1E019,2000000000,442
0xdF7ec2bb399eb9D87D71A4D9A3B76bE0a97BDf4a,2000000000,451
0x9fc037cd946d027331426E44a6602714889EA8a7,2000000000,450
0x0Cd69497f0F117D4B757abb9e77f8A96f1E1F512,2000000000,439
0x0f363BA4d4B8089C87bb9614ABECCDEe8D5869F4,2000000000,449
0xDDAD076e64975428B5047062AFD012BE84ACD7bF,2000000000,454
0x6bD416c4eCff0C41b6AD5BeA38A1e392Df0b7562,2000000000,452
0xeF348C2D62b42250C2ee02F2E492A82fA74EE37b,2000000000,456
0x2e6E8C7DD40dAf7E6d7894b9cf1a4384BDd8e09f,2000000000,453
0x01282a12593093f807b33192FfB3E65fd8986f6f,2000000000,455
0x7E03A840C8Da46b79765D279E368eA016d63A0eA,2000000000,457
0x07bc661d3F578178B53eddA334AB812130d1559a,2000000000,461
0x22238aB649fcF9E55c3288408f2ce05Ab40155D5,2000000000,462
0x65e6396e34CF05457FC658c66137C020FCd5F258,2000000000,460
0xd083a7f0bFEE8F5B18D4Eea7711e4a8Fce0E114f,2000000000,463
0x543660E139a5177F83938D1a6DD0BfEb184e97a6,2000000000,464
0x164b022B7F36231c53ec2abD2113733e261C4C3d,2000000000,465
0xdA74F4d1298B78aBe2B6A782d36abC1B69a19F03,2000000000,466
0x5f598Bc7442E35aE5B7d6cbdAb9c75ba5a4B5011,2000000000,467
0xFdFc430A8636c7A4Fa1b87e58D26C10918c7dbab,2000000000,468
0x6A205575fB40a7cff1d338225feEe4068b4bCA33,2000000000,458
0x241eE201C39f76363Ab3dE44c3212d81e0316BAf,2000000000,437
0x7f43557997bf1A9002c1F1eA8162fb8Fc5f20D35,2000000000,471
0xe49c8Cde2f95498f6D1390204572BbC6D636fadb,2000000000,469
0xD507D66942CaAD1D05F2aB4F08C4b5DD526027CA,2000000000,470
0xC2991aA29e6A17F31e17753f22AaD3d547A077A0,2000000000,472
0xbcF67Bf5d7B29fCf1243A86fcbe0C3abEb78f55d,2000000000,473
0x43829f2045e62B4D57Ea101db6a97AFCBAf46811,2000000000,459
0xDDbbeD80395A6A9a39DFCE0Bb1C1Ffd3f92281FE,2000000000,477
0x734E79f3576F4b833dba052B541Ac8Eef03ddb5D,2000000000,475
0xd6CE3D2d4cfe4696E3BF5c93E7E8D3818CCE8B3a,2000000000,479
0x965aCa6Ba361EC87069050D3C2794671C2c36A56,2000000000,480
0x88cDcaF8A380999E681066559a49857683b063D4,2000000000,481
0x682443A26B862d7EA9F0fcb31aF6e373D782137a,2000000000,482
0x3313B7A5531bf3194c734Cbc16E8A553a6523fD7,2000000000,483
0x498D8c7babF3304943b6cAf4ff65cf4b028D99A1,2000000000,476
0x4342f6685b846901Cd89163A67749ADD7040188C,2000000000,478
0x9539f881dBE2Eba30f48278279EE940bA1f908bc,2000000000,474
0x4E60f082b4F090D450a034795b7879c3ea6f7fF5,2000000000,484
0xe3665c9AD6D1D243c2AD5f6252269e0238C6eA33,2000000000,487
0x8B3AAFa53ecE740ea131D56fcC41CB67796C7a50,2000000000,489
0x2B07CB2420716027a0d70a729289CB7f06bE279E,2000000000,490
0x93E923B585CB772615160646eEe3B88eAb664061,2000000000,491
0xfecA35FF986065dE01364EaCD0E3A1c803e8593C,2000000000,485
0x267f38E7c0c6eccB6c3924cCd958E5B25668197F,2000000000,488
0x944059Db87Dc1A47D081623eAcC8d26eb581fB9a,2000000000,494
0x32C936e13D5dcb9855f6534c3a4977A0729A1e2E,2000000000,495
0x5957C8a2586C196e1228b4aD14E00b76A5001624,2000000000,496
0xDe2f57fd2aE3a16834A17461182E221b2E031a98,2000000000,497
0xa0D40400D99cA56da7fe3a104a72881934c8791a,2000000000,499
0xeE41E5a79D08647Ac73F81128743fF88859b7659,2000000000,486
0xF2AE2cF8E814B0337d6fe821d6135A93abb6d995,2000000000,493
0xb26450e8626e0129aC98d58266B5dfb4e5FdA2f4,2000000000,498
0xCf9e9d8633f4a10bA718E8655797cf2bB849c79c,2000000000,492
